Date,Symbol,Price,Open,High,Low,Vol.,Change %,Sector,Name,Industry
"Jun 10, 2021",2222,32.18,32.18,32.23,32.09,10.83M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 09, 2021",2222,32.18,32.18,32.23,32.14,8.54M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 08, 2021",2222,32.18,32.18,32.23,32.09,5.37M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 07, 2021",2222,32.23,32.18,32.23,32.14,4.46M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 06, 2021",2222,32.18,32.18,32.23,32.14,6.42M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 03, 2021",2222,32.14,32.18,32.23,32.09,5.01M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 02, 2021",2222,32.18,32.18,32.23,32.09,4.11M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jun 01, 2021",2222,32.18,32.09,32.27,32.09,4.91M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 31, 2021",2222,32.09,32.09,32.09,32.00,3.14M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 30, 2021",2222,32.09,32.05,32.09,32.00,3.81M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 27, 2021",2222,32.05,32.09,32.18,32.05,10.34M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 26, 2021",2222,32.09,32.18,32.18,32.09,5.06M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 25, 2021",2222,32.18,32.14,32.23,32.09,7.54M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 24, 2021",2222,32.14,32.23,32.23,32.14,3.17M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 23, 2021",2222,32.23,32.18,32.23,32.14,3.29M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 20, 2021",2222,32.23,32.23,32.27,32.18,5.13M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 19, 2021",2222,32.23,32.27,32.32,32.18,2.38M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 18, 2021",2222,32.32,32.32,32.36,32.23,3.90M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 17, 2021",2222,32.32,32.27,32.32,32.18,7.39M,-0.70%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 10, 2021",2222,32.55,32.41,32.59,32.41,6.90M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 09, 2021",2222,32.45,32.41,32.45,32.36,3.77M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 06, 2021",2222,32.41,32.41,32.45,32.32,5.77M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 05, 2021",2222,32.41,32.41,32.50,32.36,5.02M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 04, 2021",2222,32.41,32.36,32.45,32.27,6.89M,0.71%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 03, 2021",2222,32.18,32.23,32.27,32.14,3.41M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"May 02, 2021",2222,32.23,32.18,32.27,32.09,4.50M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 29, 2021",2222,32.18,32.41,32.50,32.18,8.16M,-1.12%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 28, 2021",2222,32.55,32.32,32.77,32.27,22.75M,1.13%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 27, 2021",2222,32.18,32.09,32.18,32.05,4.12M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 26, 2021",2222,32.18,32.09,32.18,32.09,3.03M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 25, 2021",2222,32.14,32.18,32.27,32.09,2.54M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 22, 2021",2222,32.18,32.18,32.27,32.14,4.46M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 21, 2021",2222,32.18,32.23,32.27,32.18,4.32M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 20, 2021",2222,32.32,32.27,32.32,32.23,3.50M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 19, 2021",2222,32.32,32.32,32.32,32.23,4.80M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 18, 2021",2222,32.32,32.27,32.41,32.27,3.68M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 15, 2021",2222,32.36,32.27,32.36,32.23,4.27M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 14, 2021",2222,32.36,32.23,32.36,32.23,6.13M,0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 13, 2021",2222,32.23,32.32,32.50,32.23,3.50M,-0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 12, 2021",2222,32.41,32.32,32.50,32.27,5.21M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 11, 2021",2222,32.32,32.32,32.45,32.32,3.47M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 08, 2021",2222,32.36,32.23,32.36,32.18,4.89M,0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 07, 2021",2222,32.23,32.23,32.27,32.18,4.73M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 06, 2021",2222,32.23,32.27,32.32,32.23,4.06M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 05, 2021",2222,32.36,32.23,32.36,32.18,3.27M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 04, 2021",2222,32.32,32.23,32.41,32.14,3.75M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Apr 01, 2021",2222,32.23,32.50,32.55,32.23,4.52M,-1.53%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 31, 2021",2222,32.73,32.73,32.73,32.09,21.61M,2.71%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 30, 2021",2222,31.86,31.95,31.95,31.73,2.73M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 29, 2021",2222,31.95,31.50,31.95,31.41,3.33M,1.44%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 28, 2021",2222,31.50,31.55,31.64,31.45,2.72M,-0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 25, 2021",2222,31.64,31.82,31.82,31.64,3.35M,-0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 24, 2021",2222,31.73,31.82,31.82,31.68,2.61M,-0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 23, 2021",2222,31.91,32.09,32.09,31.86,4.26M,-1.27%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 22, 2021",2222,32.32,32.18,32.36,32.09,4.19M,0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 21, 2021",2222,32.18,31.86,32.23,31.82,3.65M,0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 18, 2021",2222,32.00,32.23,32.41,32.00,7.85M,-0.85%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 17, 2021",2222,32.27,32.41,32.45,32.14,4.66M,-0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 16, 2021",2222,32.45,32.50,32.59,32.36,5.72M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 15, 2021",2222,32.45,32.50,32.64,32.45,4.38M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 14, 2021",2222,32.55,32.55,32.59,32.45,3.02M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 11, 2021",2222,32.64,32.55,32.64,32.45,4.93M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 10, 2021",2222,32.55,32.45,32.64,32.41,5.09M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 09, 2021",2222,32.55,32.64,32.73,32.45,5.73M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 08, 2021",2222,32.64,32.55,32.73,32.36,11.39M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 07, 2021",2222,32.55,32.14,32.73,32.14,11.13M,1.70%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 04, 2021",2222,32.00,31.82,32.09,31.73,9.97M,0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 03, 2021",2222,31.86,31.32,31.86,31.27,9.99M,1.74%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 02, 2021",2222,31.32,31.32,31.41,31.27,3.44M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Mar 01, 2021",2222,31.36,31.27,31.36,31.23,3.73M,0.15%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 28, 2021",2222,31.32,31.27,31.36,31.18,2.85M,-0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 25, 2021",2222,31.41,31.41,31.55,31.36,7.92M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 24, 2021",2222,31.41,31.50,31.55,31.36,4.64M,-0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 23, 2021",2222,31.55,31.50,31.68,31.50,4.04M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 22, 2021",2222,31.45,31.50,31.59,31.36,5.45M,-0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 21, 2021",2222,31.59,31.59,31.64,31.50,3.21M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 18, 2021",2222,31.59,31.59,31.95,31.55,8.05M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 17, 2021",2222,31.59,31.73,31.77,31.50,3.59M,-0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 16, 2021",2222,31.68,31.50,31.73,31.50,3.44M,0.58%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 15, 2021",2222,31.50,31.41,31.73,31.41,4.21M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 14, 2021",2222,31.41,31.36,31.50,31.36,2.96M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 11, 2021",2222,31.41,31.27,31.41,31.23,2.13M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 10, 2021",2222,31.32,31.55,31.55,31.23,2.37M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 09, 2021",2222,31.36,31.23,31.73,31.23,4.04M,0.58%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 08, 2021",2222,31.18,31.00,31.41,31.00,2.72M,0.59%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 07, 2021",2222,31.00,30.91,31.14,30.86,2.52M,0.44%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 04, 2021",2222,30.86,30.91,30.95,30.82,4.49M,-0.15%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 03, 2021",2222,30.91,31.09,31.14,30.91,2.67M,-0.58%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 02, 2021",2222,31.09,31.14,31.32,31.09,2.34M,0.15%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Feb 01, 2021",2222,31.05,31.50,31.50,31.05,3.33M,-1.44%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 31, 2021",2222,31.50,31.59,31.68,31.45,2.19M,-0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 28, 2021",2222,31.59,31.55,31.73,31.55,3.42M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 27, 2021",2222,31.64,31.59,31.68,31.55,2.61M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 26, 2021",2222,31.55,31.59,31.73,31.55,2.25M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 25, 2021",2222,31.59,31.68,31.77,31.59,2.95M,-0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 24, 2021",2222,31.77,31.64,31.77,31.64,1.80M,0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 21, 2021",2222,31.64,31.64,31.73,31.64,1.92M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 20, 2021",2222,31.64,31.64,31.73,31.59,2.66M,-0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 19, 2021",2222,31.73,31.73,31.77,31.64,3.07M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 18, 2021",2222,31.77,31.64,31.77,31.64,2.23M,0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 17, 2021",2222,31.64,31.82,31.82,31.64,2.54M,-0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 14, 2021",2222,31.82,31.86,31.91,31.77,2.51M,-0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 13, 2021",2222,31.95,31.91,31.95,31.86,2.30M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 12, 2021",2222,31.95,31.91,31.95,31.82,3.75M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 11, 2021",2222,32.00,31.82,32.00,31.73,4.98M,0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 10, 2021",2222,31.82,31.82,32.05,31.77,4.04M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 07, 2021",2222,31.73,31.59,31.73,31.55,3.55M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 06, 2021",2222,31.64,31.68,31.77,31.55,3.33M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 05, 2021",2222,31.68,31.73,31.73,31.50,4.27M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 04, 2021",2222,31.68,31.68,31.82,31.64,2.55M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Jan 03, 2021",2222,31.68,31.82,31.82,31.68,1.80M,-0.43%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 31, 2020",2222,31.82,31.86,31.95,31.77,3.62M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 30, 2020",2222,31.86,31.86,31.91,31.73,3.50M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 29, 2020",2222,31.91,31.86,31.91,31.68,3.51M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 28, 2020",2222,31.91,31.86,31.91,31.77,2.50M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 27, 2020",2222,31.86,31.77,31.95,31.68,2.54M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 24, 2020",2222,31.82,31.73,32.00,31.73,3.52M,0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 23, 2020",2222,31.73,31.82,31.82,31.68,2.49M,-0.29%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 22, 2020",2222,31.82,31.50,31.82,31.50,3.19M,0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 21, 2020",2222,31.64,31.82,31.95,31.50,7.43M,-1.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 20, 2020",2222,32.00,32.18,32.23,32.00,3.10M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 17, 2020",2222,32.00,32.32,32.36,32.00,10.45M,-1.12%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 16, 2020",2222,32.36,32.27,32.36,32.18,2.62M,0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 15, 2020",2222,32.23,32.09,32.41,32.09,3.92M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 14, 2020",2222,32.18,32.14,32.18,32.09,3.04M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 13, 2020",2222,32.18,32.27,32.32,32.18,2.58M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 10, 2020",2222,32.27,32.36,32.41,32.27,2.88M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 09, 2020",2222,32.41,32.36,32.45,32.27,2.70M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 08, 2020",2222,32.36,32.32,32.36,32.27,2.27M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 07, 2020",2222,32.41,32.41,32.45,32.23,4.06M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 06, 2020",2222,32.45,32.64,32.64,32.45,2.09M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 03, 2020",2222,32.59,32.59,32.59,32.50,2.39M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 02, 2020",2222,32.64,32.55,32.73,32.45,3.28M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Dec 01, 2020",2222,32.68,32.41,32.73,32.41,4.13M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 30, 2020",2222,32.73,32.50,32.73,32.18,11.83M,0.70%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 29, 2020",2222,32.50,32.50,32.64,32.45,3.43M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 26, 2020",2222,32.64,32.45,32.64,32.18,10.35M,0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 25, 2020",2222,32.45,32.50,32.73,32.45,7.46M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 24, 2020",2222,32.45,32.23,32.59,32.18,6.27M,0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 23, 2020",2222,32.27,32.09,32.27,32.05,4.92M,0.57%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 22, 2020",2222,32.09,32.23,32.32,32.09,3.79M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 19, 2020",2222,32.18,32.18,32.32,32.14,3.19M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 18, 2020",2222,32.27,32.23,32.27,32.14,4.00M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 17, 2020",2222,32.27,32.18,32.27,32.14,4.72M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 16, 2020",2222,32.18,32.05,32.18,32.05,4.57M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 15, 2020",2222,32.09,32.00,32.18,31.95,4.48M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 12, 2020",2222,32.05,32.18,32.23,31.95,2.93M,-0.70%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 11, 2020",2222,32.27,32.14,32.27,32.05,4.64M,0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 10, 2020",2222,32.14,32.27,32.36,32.00,9.89M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 09, 2020",2222,32.27,31.73,32.27,31.73,7.36M,1.87%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 08, 2020",2222,31.68,31.32,31.68,31.27,3.13M,0.72%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 05, 2020",2222,31.45,31.50,31.50,31.27,2.83M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 04, 2020",2222,31.50,31.32,31.59,31.32,2.92M,0.73%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 03, 2020",2222,31.27,31.14,31.64,31.14,5.22M,0.58%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 02, 2020",2222,31.09,30.55,31.14,30.41,4.09M,1.79%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Nov 01, 2020",2222,30.55,30.59,30.73,30.45,2.72M,-0.30%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 29, 2020",2222,30.64,30.91,31.00,30.45,7.13M,-1.46%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 28, 2020",2222,31.09,31.36,31.36,30.95,3.01M,-0.87%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 27, 2020",2222,31.36,31.05,31.36,31.05,2.54M,1.17%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 26, 2020",2222,31.00,31.36,31.82,30.91,7.27M,-1.16%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 25, 2020",2222,31.36,32.09,32.09,31.36,4.83M,-2.27%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 22, 2020",2222,32.09,32.09,32.09,31.91,3.49M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 21, 2020",2222,32.09,32.14,32.27,32.09,2.61M,-0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 20, 2020",2222,32.27,32.27,32.36,32.05,3.66M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 19, 2020",2222,32.41,32.55,32.59,32.41,2.78M,-0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 18, 2020",2222,32.59,32.45,32.64,32.45,2.42M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 15, 2020",2222,32.55,32.55,32.59,32.45,3.43M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 14, 2020",2222,32.55,32.64,32.68,32.55,2.94M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 13, 2020",2222,32.64,32.64,32.73,32.59,3.00M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 12, 2020",2222,32.68,32.68,32.73,32.55,2.97M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 11, 2020",2222,32.68,32.73,32.82,32.64,4.18M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 08, 2020",2222,32.73,32.55,32.73,32.50,3.33M,0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 07, 2020",2222,32.55,32.59,32.68,32.32,3.20M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 06, 2020",2222,32.59,32.59,32.86,32.59,6.38M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 05, 2020",2222,32.59,31.86,32.59,31.77,6.92M,2.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 04, 2020",2222,31.91,32.27,32.27,31.91,4.09M,-1.82%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Oct 01, 2020",2222,32.50,32.55,32.59,32.36,3.96M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 30, 2020",2222,32.64,32.82,32.86,32.50,6.26M,-0.83%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 29, 2020",2222,32.91,33.18,33.23,32.91,6.20M,-0.96%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 28, 2020",2222,33.23,33.27,33.32,33.09,10.50M,-0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 27, 2020",2222,33.27,33.36,33.36,33.18,6.19M,-0.27%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 24, 2020",2222,33.36,33.27,33.41,33.14,6.48M,0.14%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 22, 2020",2222,33.32,33.55,33.55,33.32,6.78M,-0.81%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 21, 2020",2222,33.59,33.59,33.77,33.50,14.71M,0.00%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 20, 2020",2222,33.59,33.27,33.64,33.23,14.13M,0.82%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 17, 2020",2222,33.32,33.00,33.59,32.95,67.77M,1.10%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 16, 2020",2222,32.95,32.91,33.05,32.77,14.77M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 15, 2020",2222,32.86,32.77,32.95,32.68,16.07M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 14, 2020",2222,32.77,32.73,32.91,32.59,12.82M,0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 13, 2020",2222,32.68,32.45,32.77,32.36,10.65M,0.70%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 10, 2020",2222,32.45,32.50,32.55,32.36,6.73M,-0.28%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 09, 2020",2222,32.55,32.50,32.59,32.36,8.05M,-0.42%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
"Sep 08, 2020",2222,32.68,32.50,32.73,32.50,10.10M,0.56%,Energy,Saudi Aramco,"Oil, Gas & Consumable Fuels"
